id,grp,cycle_time_days,created_date
3220,1,-1,2017-04-01
3222,1,36,2017-04-16
1804,0,-1,2014-03-02
3221,1,2,2017-03-30
3224,1,-1,2017-06-04
3223,1,1,2017-04-04
1803,0,-1,2014-03-10
3226,1,1,2017-04-03
3225,1,4,2017-04-25
3228,1,1,2017-04-03
3227,1,1,2017-04-03
3229,1,2,2017-04-07
3231,1,1,2017-04-03
3230,1,1,2017-04-03
3233,1,2,2017-04-04
3232,1,1,2017-04-04
3235,1,1,2017-04-04
3234,1,24,2017-04-04
3237,1,1,2017-04-04
3236,1,4,2017-04-04
3239,1,1,2017-04-04
3238,1,2,2017-04-10
3240,1,1,2017-04-06
3242,1,1,2017-04-05
3241,1,9,2017-04-12
3244,1,7,2017-04-11
3243,1,1,2017-04-05
3246,1,1,2017-04-05
3245,1,-1,2017-07-08
3248,1,1,2017-04-05
3247,1,9,2017-04-05
3249,1,2,2017-04-06
3251,1,1,2017-04-06
3250,1,5,2017-04-14
3253,1,1,2017-11-16
3252,1,1,2017-04-06
3255,1,-1,2017-04-15
3254,1,11,2017-04-11
3257,1,-1,2017-04-10
3256,1,-1,2017-04-10
3259,1,7,2017-04-10
3258,1,-1,2017-04-10
1841,0,-1,2014-03-08
3260,1,5,2017-04-16
3262,1,-1,2017-06-11
1844,0,-1,2014-03-08
3261,1,-1,2017-04-10
1845,0,-1,2014-03-09
3264,1,1,2017-04-10
1842,0,6,2014-09-16
3263,1,-1,2017-04-10
3266,1,4,2017-04-13
1848,0,-1,2014-03-11
3265,1,-1,2017-04-10
1849,0,-1,2014-05-08
3268,1,12,2017-04-11
1846,0,-1,2014-03-11
3267,1,5,2017-04-11
1847,0,16,2014-04-06
3269,1,4,2017-04-24
1852,0,-1,2014-03-11
3271,1,3,2017-06-07
3270,1,72,2017-04-18
1855,0,-1,2014-03-12
3273,1,-1,2017-07-13
1856,0,-1,2014-02-18
3272,1,-1,2017-07-13
3275,1,1,2017-05-01
1853,0,-1,2014-03-06
3274,1,11,2017-04-12
3277,1,2,2017-04-17
1859,0,-1,2014-03-01
3276,1,-1,2017-07-14
3279,1,-1,2017-06-03
1857,0,-1,2014-02-18
3278,1,4,2017-04-22
1858,0,-1,2014-02-18
1828,0,-1,2014-03-13
3280,1,1,2017-04-20
3282,1,-1,2017-07-18
3281,1,1,2017-04-20
3284,1,1,2017-04-21
1822,0,-1,2014-03-02
3283,1,1,2017-04-19
3286,1,-1,2017-04-23
3285,1,-1,2017-10-24
3288,1,1,2017-04-24
1826,0,-1,2014-06-13
3287,1,10,2017-05-06
1827,0,-1,2014-03-31
3289,1,1,2017-04-24
1825,0,-1,2014-03-18
3291,1,5,2017-04-30
3290,1,-1,2017-07-21
3293,1,9,2017-04-26
3292,1,-1,2017-04-30
3295,1,-1,2017-04-24
1833,0,765,2014-03-24
1834,0,-1,2014-03-08
3294,1,-1,2017-07-21
3297,1,1,2017-04-24
3296,1,-1,2017-07-21
3299,1,5,2017-04-27
1838,0,-1,2014-03-08
3298,1,8,2017-07-18
1836,0,1,2014-03-04
3200,1,-1,2017-06-30
3202,1,-1,2017-10-03
3201,1,2,2017-03-27
3204,1,-1,2017-03-27
3203,1,10,2017-03-27
3206,1,1,2017-03-28
3205,1,-1,2017-07-02
3208,1,1,2017-03-28
3207,1,-1,2017-06-16
3209,1,-1,2017-06-16
3211,1,3,2017-03-28
3210,1,13,2017-03-28
3213,1,1,2017-03-28
3212,1,1,2017-03-28
3583,1,-1,2017-08-27
3585,1,14,2017-06-16
3587,1,-1,2017-08-29
3586,1,-1,2017-07-26
3589,1,-1,2017-07-26
3588,1,-1,2017-08-29
3592,1,56,2017-06-19
3591,1,-1,2017-08-29
3594,1,7,2017-06-21
3593,1,32,2017-06-19
3500,1,1,2017-05-22
3503,1,1,2017-05-23
3502,1,1,2017-05-23
3505,1,-1,2017-08-11
3504,1,1,2017-05-23
3507,1,-1,2017-08-03
3506,1,8,2017-06-10
3508,1,-1,2017-07-26
3510,1,-1,2017-08-09
3512,1,60,2017-05-29
3511,1,-1,2017-08-11
3514,1,1,2017-05-23
3513,1,-1,2017-07-26
3516,1,4,2017-05-30
3515,1,1,2017-05-23
3518,1,1,2017-06-11
3517,1,3,2017-05-24
3519,1,-1,2017-08-12
3521,1,37,2017-05-29
3520,1,4,2017-05-26
3523,1,-1,2017-07-16
3522,1,-1,2017-08-15
3525,1,-1,2017-05-29
3524,1,5,2017-05-29
3534,1,2,2017-05-30
3535,1,1,2017-06-07
3538,1,1,2017-05-31
3537,1,1,2017-05-30
2209,1,1,2016-09-13
3539,1,32,2017-06-04
3541,1,4,2017-05-31
2210,1,145,2017-05-08
3540,1,30,2017-07-03
2211,1,14,2016-09-07
3543,1,44,2017-09-30
2212,1,18,2016-09-07
3542,1,4,2017-06-12
3545,1,1,2017-06-17
3547,1,-1,2017-06-08
2216,1,7,2016-09-11
3546,1,12,2017-06-13
2217,1,5,2016-09-14
3549,1,1,2017-06-06
2218,1,9,2016-09-12
3548,1,3,2017-06-06
2219,1,5,2016-09-20
3550,1,1,2017-06-06
2220,1,1,2016-09-16
3552,1,1,2017-06-06
2221,1,5,2016-09-16
3551,1,3,2017-06-10
3554,1,-1,2017-08-21
2223,1,5,2016-09-18
3553,1,20,2017-06-06
2224,1,-1,2016-09-30
3556,1,8,2017-06-12
2225,1,-1,2016-09-28
3555,1,-1,2017-06-12
2226,1,-1,2016-09-16
3558,1,-1,2017-08-23
3557,1,23,2017-06-08
3559,1,-1,2017-08-23
3561,1,6,2017-06-09
2230,1,2,2016-09-27
3560,1,-1,2017-08-23
2231,1,6,2016-09-19
3563,1,-1,2017-08-25
2232,1,2,2016-09-25
3562,1,1,2017-06-09
2233,1,4,2016-10-09
2234,1,2,2016-09-25
3564,1,1,2017-06-12
2235,1,5,2016-09-19
2236,1,42,2016-11-26
2237,1,6,2016-09-17
3462,1,10,2017-05-20
3464,1,-1,2017-05-16
3463,1,-1,2017-05-16
3466,1,-1,2017-05-16
3465,1,2,2017-06-02
3468,1,21,2017-06-26
3467,1,48,2017-05-16
2138,1,2,2016-09-01
3469,1,-1,2017-05-22
2140,1,-1,2016-11-09
3470,1,1,2017-05-16
2141,1,3,2016-09-06
2143,1,19,2016-09-10
3475,1,1,2017-05-17
3474,1,2,2017-05-31
2146,1,12,2016-08-29
3476,1,-1,2017-05-19
2147,1,60,2016-08-31
2148,1,12,2016-09-14
2149,1,-1,2016-11-12
2150,1,8,2016-09-02
2151,1,-1,2016-09-14
3486,1,6,2017-05-26
3485,1,6,2017-05-22
2156,1,20,2016-09-03
3488,1,2,2017-05-22
2157,1,-1,2016-10-15
3487,1,2,2017-05-26
3489,1,13,2017-05-20
3491,1,7,2017-05-28
3490,1,10,2017-05-22
3493,1,-1,2017-08-09
3495,1,-1,2017-08-09
3494,1,1,2017-05-19
3497,1,-1,2017-08-10
3496,1,24,2017-07-17
3499,1,-1,2017-08-10
3498,1,-1,2017-07-11
2172,1,5,2016-11-28
2173,1,-1,2016-09-07
2178,1,21,2016-09-07
2179,1,2,2016-09-17
2180,1,5,2016-09-07
3406,1,-1,2017-06-03
3419,1,1,2017-05-03
3420,1,2,2017-05-03
3422,1,1,2017-05-04
3426,1,1,2017-05-10
3425,1,1,2017-05-04
3427,1,6,2017-05-08
3429,1,2,2017-05-18
3431,1,-1,2017-06-07
2100,1,135,2017-03-27
3430,1,39,2017-05-09
3432,1,2,2017-05-08
3436,1,4,2017-05-08
3439,1,5,2017-06-14
3438,1,-1,2017-06-16
2109,1,6,2016-09-19
2110,1,1,2016-08-22
3442,1,2,2017-06-21
2111,1,4,2016-08-22
3441,1,1,2017-05-10
2112,1,-1,2016-11-06
3443,1,6,2017-05-11
2113,1,-1,2017-01-27
3446,1,11,2017-05-13
3448,1,-1,2017-05-20
3447,1,1,2017-05-14
3449,1,1,2017-05-14
3451,1,14,2017-05-23
3450,1,1,2017-05-15
3452,1,-1,2017-05-15
8166,0,3,2017-01-13
8140,0,-1,2016-12-09
8153,0,-1,2016-12-12
8185,0,-1,2017-01-05
8184,0,-1,2016-12-30
8187,0,1,2016-11-16
8186,0,-1,2017-01-10
8196,0,3,2016-11-22
8198,0,1,2016-11-24
8197,0,-1,2016-12-17
8119,0,5,2016-12-06
8127,0,3,2016-12-03
8103,0,7,2016-11-17
8111,0,14,2016-11-21
2,1,-1,2015-01-18
3,1,-1,2015-01-23
4,1,-1,2015-01-31
5,1,-1,2015-01-31
6,1,-1,2015-02-16
7,1,-1,2015-02-16
9,1,2,2015-02-03
1957,1,5,2016-08-07
1972,1,12,2016-08-01
1973,1,-1,2016-07-30
1976,1,23,2016-07-29
1977,1,94,2016-07-29
1982,1,9,2016-08-03
1984,1,3,2016-08-06
8059,0,3,2016-10-24
8058,0,3,2016-10-24
8019,0,2,2016-10-08
1900,1,-1,2016-10-09
1901,1,-1,2016-10-09
8035,0,8,2016-10-09
8036,0,7,2016-10-11
8082,0,-1,2017-01-11
8084,0,10,2016-12-07
8083,0,5,2016-11-16
8080,0,5,2016-11-07
8086,0,-1,2016-12-19
8085,0,8,2016-12-11
8095,0,7,2016-11-13
1924,1,44,2016-07-21
1925,1,62,2016-10-05
1926,1,24,2016-07-23
1927,1,-1,2016-10-22
1928,1,20,2016-07-20
1929,1,40,2016-07-20
1930,1,9,2016-07-23
8061,0,13,2016-11-01
1931,1,44,2016-08-02
1932,1,4,2016-08-02
1933,1,-1,2016-08-14
1934,1,70,2016-07-21
1935,1,27,2016-07-21
1936,1,1,2016-08-06
1937,1,-1,2017-01-06
1938,1,108,2017-04-25
1939,1,1,2016-07-25
8065,0,1,2017-01-29
8070,0,10,2016-11-09
8079,0,10,2016-11-29
8078,0,10,2016-11-25
8077,0,19,2016-11-17
8076,0,10,2016-11-13
8004,0,37,2016-09-28
8003,0,-1,2016-09-20
8007,0,-1,2016-12-03
1835,1,6,2016-07-11
1836,1,88,2016-07-11
1869,1,44,2016-07-11
1870,1,-1,2016-07-13
1871,1,55,2016-07-11
1872,1,183,2017-06-29
1873,1,-1,2016-07-12
1874,1,16,2016-07-12
1890,1,-1,2016-10-09
1891,1,-1,2016-10-09
1892,1,-1,2016-10-17
1893,1,-1,2016-10-09
1894,1,-1,2016-10-09
1895,1,-1,2016-10-09
1896,1,-1,2016-10-09
1897,1,-1,2016-10-09
1898,1,-1,2016-10-09
1899,1,-1,2016-10-09
7070,0,2,2015-10-31
7076,0,2,2015-10-26
8381,0,-1,2017-07-30
8380,0,-1,2017-05-21
7056,0,-1,2015-10-22
7058,0,-1,2016-03-18
8383,0,10,2017-05-11
8379,0,11,2017-05-22
8398,0,-1,2017-08-01
8397,0,-1,2017-05-09
8394,0,11,2017-05-15
7065,0,2,2015-10-25
7059,0,1,2015-10-27
8315,0,-1,2017-03-07
7000,0,7,2015-11-02
8332,0,9,2017-02-23
7001,0,5,2015-11-10
8331,0,4,2017-02-21
7002,0,5,2015-11-10
8334,0,-1,2017-02-25
7003,0,10,2015-11-12
8333,0,-1,2017-02-25
8330,0,10,2017-02-15
8329,0,10,2017-02-11
8328,0,-1,2017-03-07
8302,0,4,2017-02-27
8361,0,92,2017-05-10
8363,0,4,2017-05-01
8362,0,4,2017-05-07
7046,0,1,2015-11-16
8372,0,17,2017-05-04
8373,0,19,2017-05-04
8369,0,1,2017-05-02
8340,0,1,2017-02-06
7008,0,3,2015-10-30
8339,0,1,2017-03-07
7004,0,5,2015-11-12
7005,0,5,2015-10-21
8335,0,-1,2017-02-25
7006,0,16,2015-10-25
8338,0,7,2017-03-07
8337,0,1,2017-02-01
8356,0,-1,2016-02-28
8355,0,-1,2016-02-28
8351,0,62,2017-03-08
8347,0,3,2017-02-17
8349,0,2,2017-02-28
8289,0,2,2017-02-23
8263,0,-1,2017-02-15
8276,0,6,2017-02-19
8200,0,-1,2016-11-25
8201,0,37,2017-01-09
8210,0,2,2017-01-18
8204,0,-1,2016-11-30
8205,0,5,2016-12-05
8237,0,-1,2017-02-07
8236,0,1,2017-01-26
8250,0,-1,2017-02-11
8222,0,28,2016-12-20
8221,0,-1,2016-12-19
8223,0,-1,2017-02-09
8219,0,3,2016-12-19
8233,0,-1,2017-02-02
8235,0,11,2017-05-17
8234,0,20,2017-02-22
8230,0,3,2017-01-11
7291,0,1,2016-01-22
7292,0,-1,2016-08-26
7299,0,2,2016-01-14
2900,1,6,2017-03-03
2901,1,21,2017-02-23
2902,1,-1,2017-02-10
2903,1,23,2017-01-23
2904,1,25,2017-02-02
2905,1,19,2017-02-02
2906,1,-1,2017-02-08
2907,1,-1,2017-01-31
2908,1,3,2017-01-24
2909,1,6,2017-01-24
2910,1,5,2017-01-26
2911,1,1,2017-01-24
2912,1,1,2017-01-24
2913,1,-1,2017-05-18
2914,1,4,2017-06-26
2915,1,3,2017-01-25
2916,1,2,2017-01-27
2917,1,2,2017-01-26
2918,1,1,2017-01-26
2919,1,-1,2017-04-20
8563,0,4,2017-08-01
7232,0,2,2015-12-31
8562,0,2,2017-07-20
8565,0,6,2017-07-18
8564,0,1,2017-07-24
8561,0,2,2017-07-20
7230,0,2,2015-12-30
8560,0,2,2017-07-14
7229,0,15,2015-12-18
8559,0,1,2017-07-14
8556,0,-1,2017-08-01
8558,0,1,2017-07-13
8557,0,2,2017-08-22
8574,0,1,2017-07-20
8573,0,-1,2017-09-21
8570,0,48,2017-08-22
8572,0,41,2017-09-19
8571,0,-1,2017-09-21
8567,0,-1,2017-07-19
8566,0,2,2017-07-20
8569,0,-1,2017-09-21
8568,0,1,2017-07-21
7210,0,-1,2016-07-04
8540,0,4,2017-07-11
7211,0,7,2015-12-26
8543,0,1,2017-07-06
8538,0,1,2017-07-03
8537,0,-1,2017-06-29
7209,0,1,2015-12-18
8539,0,2,2017-07-05
7202,0,-1,2016-01-13
7203,0,-1,2016-02-26
7204,0,-1,2016-01-13
8536,0,1,2017-06-29
7205,0,13,2015-12-26
8549,0,8,2017-07-06
8548,0,-1,2017-07-05
7213,0,16,2015-12-20
7214,0,8,2015-12-27
8547,0,-1,2017-07-07
7270,0,-1,2016-01-07
7275,0,4,2016-01-11
7276,0,1,2016-01-17
7277,0,3,2016-01-19
7271,0,2,2016-01-07
7272,0,6,2016-01-09
7273,0,-1,2016-05-05
7274,0,2,2016-03-09
7280,0,-1,2016-08-21
7281,0,7,2016-01-12
7286,0,2,2016-01-17
7282,0,1,2016-01-14
7283,0,1,2016-01-16
7284,0,3,2016-01-17
7285,0,6,2016-01-17
7279,0,10,2016-01-16
7253,0,-1,2016-01-03
8584,0,-1,2017-08-19
8586,0,7,2017-08-08
8580,0,-1,2017-09-23
624,1,-1,2015-09-16
8578,0,-1,2017-09-23
8577,0,50,2017-07-27
8579,0,-1,2017-09-23
8590,0,-1,2017-08-30
7264,0,2,2016-01-05
8598,0,-1,2017-08-10
8597,0,1,2017-08-09
8592,0,2,2017-09-04
8591,0,-1,2017-08-31
7262,0,1,2016-01-05
8589,0,-1,2017-09-27
2884,1,18,2017-02-09
1553,1,5,2016-04-22
1554,1,101,2016-09-03
2885,1,-1,2017-05-16
2886,1,1,2017-01-22
1555,1,3,2016-04-16
2887,1,2,2017-01-24
1556,1,4,2016-04-16
2888,1,3,2017-01-22
1557,1,1,2016-04-16
2889,1,15,2017-04-20
1559,1,2,2016-05-27
2890,1,3,2017-01-20
2891,1,3,2017-01-20
1560,1,-1,2016-08-08
2892,1,8,2017-01-23
1561,1,-1,2016-06-21
2893,1,6,2017-01-23
1562,1,46,2016-07-10
2894,1,1,2017-01-23
1563,1,14,2016-04-24
2895,1,5,2017-01-23
2896,1,10,2017-01-23
2897,1,8,2017-01-23
2898,1,3,2017-01-23
2899,1,6,2017-01-29
8606,0,7,2017-08-27
515,1,14,2015-08-22
8605,0,2,2017-08-16
514,1,19,2015-08-14
8600,0,11,2017-09-19
517,1,1,2015-08-30
516,1,3,2015-08-14
8602,0,10,2017-08-16
8601,0,4,2017-08-30
540,1,10,2015-08-31
542,1,10,2015-08-31
541,1,-1,2015-08-31
543,1,9,2015-08-31
1589,1,-1,2016-08-17
535,1,9,2015-08-29
537,1,-1,2015-09-04
536,1,-1,2016-05-11
539,1,-1,2016-01-08
538,1,10,2015-08-29
1591,1,-1,2016-04-27
1593,1,7,2016-05-01
1594,1,9,2016-05-02
1595,1,-1,2016-05-06
1596,1,-1,2016-05-06
1597,1,9,2016-06-13
1598,1,-1,2016-05-02
1599,1,11,2016-05-02
7311,0,-1,2016-01-31
7305,0,2,2016-01-24
7306,0,37,2016-04-02
7307,0,29,2016-06-03
7308,0,59,2016-02-20
7301,0,1,2016-01-20
8633,0,8,2017-09-13
8632,0,1,2017-09-13
8634,0,8,2017-09-18
8651,0,32,2017-09-22
8653,0,-1,2017-10-03
8652,0,8,2017-09-29
7317,0,5,2016-01-29
7314,0,1,2016-01-23
8620,0,10,2017-09-04
8615,0,43,2017-08-30
8617,0,8,2017-09-09
8616,0,-1,2017-08-30
581,1,9,2015-09-14
583,1,8,2015-09-14
8619,0,6,2017-09-02
8631,0,-1,2017-10-29
7300,0,7,2016-01-18
8630,0,2,2017-10-02
8627,0,1,2017-09-05
8623,0,16,2017-09-08
572,1,-1,2015-09-18
8629,0,-1,2017-10-26
577,1,6,2015-09-14
2800,1,1,2017-01-06
2801,1,2,2017-01-09
2802,1,2,2017-01-03
2803,1,1,2017-02-12
2804,1,1,2017-01-04
2805,1,-1,2017-01-10
2806,1,-1,2017-05-04
2807,1,3,2017-01-04
2812,1,1,2017-01-05
2813,1,2,2017-01-07
2814,1,-1,2017-05-05
2815,1,1,2017-01-27
2816,1,1,2017-01-05
2822,1,1,2017-01-09
2823,1,2,2017-01-10
2824,1,2,2017-01-10
2825,1,4,2017-01-10
2826,1,4,2017-01-10
2827,1,4,2017-01-15
2828,1,1,2017-01-10
2829,1,2,2017-01-10
2830,1,1,2017-01-11
2831,1,1,2017-01-11
2832,1,8,2017-01-11
2833,1,-1,2017-01-11
2838,1,2,2017-01-11
2839,1,1,2017-01-11
2840,1,5,2017-01-13
2841,1,1,2017-01-11
2842,1,-1,2017-05-08
2843,1,4,2017-01-12
2844,1,8,2017-01-14
2846,1,1,2017-01-13
2847,1,1,2017-01-13
2848,1,6,2017-01-19
2849,1,-1,2017-01-17
2850,1,1,2017-01-13
2851,1,1,2017-01-16
2852,1,-1,2017-01-16
2853,1,6,2017-01-19
2854,1,5,2017-01-16
2855,1,1,2017-01-16
2856,1,1,2017-01-16
2857,1,18,2017-01-12
2858,1,69,2017-03-23
2859,1,4,2017-01-17
2860,1,2,2017-01-17
2861,1,1,2017-01-17
1531,1,4,2016-04-11
1534,1,6,2016-04-17
1535,1,-1,2016-04-13
2866,1,1,2017-01-17
1536,1,-1,2016-04-15
2867,1,44,2017-01-17
1537,1,101,2016-04-13
2868,1,44,2017-01-17
2869,1,1,2017-01-18
1539,1,98,2016-04-15
2870,1,1,2017-01-18
1540,1,-1,2016-04-13
2871,1,127,2017-09-18
1541,1,29,2016-04-17
2872,1,-1,2017-01-20
1542,1,-1,2016-04-09
2873,1,-1,2017-03-03
2874,1,-1,2017-01-18
1543,1,-1,2016-04-10
2875,1,-1,2017-03-29
1544,1,-1,2016-05-25
2876,1,1,2017-01-18
2877,1,1,2017-01-20
2878,1,1,2017-03-10
2879,1,-1,2017-01-21
1549,1,67,2016-04-14
2880,1,3,2017-01-21
2882,1,3,2017-01-23
1551,1,59,2016-05-01
2883,1,-1,2017-01-26
1552,1,59,2016-05-01
7192,0,3,2016-02-08
7193,0,3,2015-12-02
7194,0,2,2015-12-12
7195,0,1,2015-12-06
7172,0,1,2015-12-04
7187,0,10,2015-12-30
7188,0,2,2015-12-08
8441,0,17,2017-05-15
8443,0,1,2017-05-17
7122,0,1,2015-11-02
8452,0,7,2017-05-29
8451,0,12,2017-05-29
8450,0,66,2017-10-17
8446,0,-1,2017-08-12
8445,0,1,2017-05-25
8448,0,-1,2017-08-12
7117,0,-1,2015-10-28
8447,0,-1,2017-08-12
8422,0,-1,2017-08-05
8480,0,5,2017-06-13
8488,0,2,2017-06-13
7157,0,-1,2015-12-22
7148,0,1,2015-11-11
7149,0,12,2015-11-09
7160,0,2,2015-11-11
8497,0,1,2017-06-13
7166,0,2,2015-11-20
7134,0,1,2015-11-02
7135,0,1,2015-11-03
7129,0,1,2015-11-02
502,1,5,2015-08-25
504,1,-1,2016-03-31
503,1,-1,2015-08-22
506,1,-1,2015-08-26
505,1,-1,2015-08-26
508,1,8,2015-08-20
507,1,23,2015-09-01
7143,0,1,2015-11-05
8474,0,1,2017-06-14
8477,0,-1,2017-08-21
2763,1,1,2016-12-22
2764,1,5,2016-12-20
2765,1,1,2016-12-20
2766,1,2,2016-12-20
2767,1,-1,2016-12-20
2768,1,1,2016-12-20
1438,1,4,2016-04-21
2769,1,-1,2017-01-14
405,1,-1,2015-07-24
404,1,612,2017-12-04
406,1,-1,2015-07-24
409,1,-1,2015-07-27
408,1,10,2015-07-31
2770,1,1,2016-12-21
1440,1,13,2016-03-19
2771,1,-1,2016-12-21
2772,1,-1,2016-12-27
2773,1,5,2017-01-20
2774,1,-1,2016-12-31
2775,1,6,2016-12-27
2776,1,-1,2016-12-21
2777,1,4,2016-12-31
2778,1,12,2016-12-21
2779,1,-1,2017-04-25
2780,1,12,2016-12-22
2781,1,18,2016-12-22
2782,1,-1,2017-03-30
2783,1,-1,2016-12-24
1453,1,-1,2016-06-24
1454,1,6,2016-03-21
2785,1,3,2017-01-03
1455,1,230,2017-03-30
2786,1,1,2016-12-26
1456,1,5,2016-03-25
2787,1,1,2016-12-27
2788,1,1,2016-12-27
2789,1,4,2016-12-28
2790,1,1,2016-12-28
2791,1,6,2017-01-04
2792,1,1,2017-01-02
2793,1,1,2016-12-31
2794,1,-1,2017-01-02
2795,1,8,2017-01-06
414,1,8,2015-07-04
413,1,6,2015-07-04
416,1,-1,2015-07-08
415,1,5,2015-07-04
418,1,7,2015-07-12
417,1,-1,2015-07-28
419,1,-1,2015-07-08
410,1,319,2015-07-27
412,1,1,2015-07-03
411,1,2,2015-07-03
1476,1,-1,2016-04-04
1477,1,5,2016-05-10
1478,1,-1,2016-05-16
8516,0,4,2017-06-30
447,1,151,2015-08-27
8515,0,4,2017-06-30
446,1,2,2015-07-22
449,1,-1,2015-08-19
448,1,8,2015-07-18
8514,0,1,2017-06-26
441,1,-1,2015-11-14
440,1,10,2015-07-19
1483,1,157,2016-04-11
1484,1,55,2016-04-11
442,1,-1,2015-07-27
1485,1,-1,2016-04-05
1486,1,2,2016-04-03
1489,1,-1,2016-07-09
7201,0,-1,2016-01-13
439,1,8,2015-07-15
469,1,-1,2015-08-14
468,1,4,2015-08-04
8505,0,-1,2017-07-08
8504,0,56,2017-10-28
8507,0,17,2017-07-06
8506,0,4,2017-06-22
8501,0,-1,2017-08-28
8500,0,-1,2017-08-30
8503,0,10,2017-06-28
450,1,7,2015-07-18
8508,0,16,2017-06-30
480,1,-1,2015-09-28
470,1,-1,2015-08-14
472,1,-1,2016-04-21
471,1,-1,2015-11-18
474,1,-1,2015-08-19
473,1,-1,2015-08-11
476,1,3,2015-08-12
478,1,-1,2016-01-31
477,1,3,2015-07-31
2702,1,9,2017-03-10
2708,1,5,2016-12-19
2709,1,2,2017-01-19
2710,1,7,2017-01-22
2711,1,5,2016-12-23
2712,1,2,2016-12-19
2713,1,13,2016-12-13
2714,1,1,2016-12-13
2729,1,7,2016-12-13
2731,1,7,2016-12-27
2733,1,1,2016-12-14
2734,1,5,2016-12-26
2735,1,1,2017-01-11
2736,1,6,2016-12-30
2737,1,-1,2016-12-26
2738,1,1,2016-12-14
2739,1,5,2016-12-15
2740,1,10,2016-12-21
2741,1,3,2016-12-17
2742,1,3,2016-12-23
2744,1,6,2016-12-16
2745,1,3,2016-12-20
2746,1,4,2016-12-20
2747,1,1,2016-12-24
1417,1,-1,2016-03-18
2748,1,1,2016-12-20
2749,1,-1,2016-12-16
1419,1,-1,2016-03-24
2750,1,2,2017-01-25
1420,1,-1,2016-03-24
1421,1,-1,2016-03-24
2752,1,2,2016-12-19
2753,1,1,2016-12-19
2754,1,4,2016-12-19
1424,1,1,2016-03-22
2755,1,4,2016-12-19
2756,1,2,2016-12-19
2758,1,2,2016-12-25
2759,1,15,2016-12-19
2761,1,1,2016-12-20
2762,1,1,2016-12-20
1800,1,-1,2016-07-02
1802,1,42,2016-07-06
1803,1,4,2016-09-16
1808,1,14,2016-07-04
1809,1,8,2016-07-04
1810,1,14,2016-07-04
1811,1,24,2016-07-04
1812,1,5,2016-07-04
1813,1,-1,2016-09-16
1814,1,4,2016-07-09
1817,1,3,2016-07-10
1819,1,6,2016-07-18
6143,0,6,2015-06-04
6144,0,8,2015-06-04
6145,0,3,2015-06-03
8798,0,1,2018-01-24
8797,0,1,2018-01-24
7469,0,-1,2016-03-30
8799,0,1,2018-01-24
6153,0,6,2015-06-27
7480,0,18,2016-03-30
6150,0,10,2015-06-07
6146,0,-1,2015-06-03
6147,0,-1,2015-06-03
6148,0,1,2015-06-06
6149,0,1,2015-06-04
8783,0,11,2018-02-13
8782,0,1,2018-01-18
8785,0,2,2018-01-14
8784,0,6,2018-01-18
8781,0,3,2018-01-09
8780,0,6,2018-01-09
8779,0,1,2018-01-07
6118,0,-1,2016-01-26
6119,0,4,2015-06-16
8775,0,1,2017-12-21
7447,0,8,2016-03-18
8777,0,1,2018-01-03
8794,0,1,2018-01-23
8793,0,1,2018-01-21
8796,0,1,2018-01-26
8795,0,4,2018-01-24
8790,0,1,2018-01-18
8792,0,4,2018-01-19
8791,0,3,2018-01-21
8787,0,1,2018-01-15
8786,0,1,2018-01-15
8789,0,1,2018-01-17
7458,0,8,2016-03-22
8788,0,21,2018-01-17
7495,0,3,2016-02-05
7496,0,3,2016-03-08
7497,0,-1,2016-03-12
7498,0,1,2016-03-24
6159,0,435,2015-06-12
7499,0,2,2016-04-01
1799,1,1,2016-07-14
8831,0,1,2018-02-26
8830,0,-1,2018-02-21
7502,0,1,2016-03-19
8813,0,5,2018-02-07
8812,0,13,2018-02-06
8815,0,5,2018-02-07
8814,0,5,2018-02-07
8811,0,4,2018-02-06
8810,0,2,2018-02-06
8817,0,2,2018-02-08
8816,0,5,2018-02-08
8819,0,1,2018-02-09
8818,0,13,2018-02-08
8824,0,7,2018-02-16
8823,0,5,2018-02-21
8826,0,-1,2018-02-22
8825,0,1,2018-02-19
8820,0,2,2018-02-12
8822,0,9,2018-02-14
8821,0,9,2018-02-14
8828,0,2,2018-02-21
8827,0,1,2018-02-20
8829,0,1,2018-02-21
7552,0,-1,2016-06-18
6216,0,1,2015-06-17
6217,0,-1,2015-07-03
325,1,8,2015-06-06
6218,0,1,2015-08-23
328,1,-1,2015-05-30
7545,0,84,2016-02-04
322,1,1,2015-05-22
324,1,1,2015-05-24
6227,0,-1,2015-08-18
7554,0,11,2016-02-08
6225,0,-1,2015-08-18
6226,0,-1,2015-09-01
341,1,-1,2016-03-12
7540,0,100,2016-02-08
7539,0,-1,2016-09-05
364,1,8,2015-06-07
366,1,1,2015-06-09
365,1,10,2015-06-07
367,1,-1,2015-06-08
1731,1,-1,2016-06-14
1732,1,8,2016-06-19
1734,1,83,2016-10-20
1735,1,-1,2016-07-25
382,1,10,2015-06-21
1736,1,123,2016-06-21
381,1,5,2015-06-23
1737,1,4,2016-06-23
1738,1,18,2016-07-21
1739,1,77,2016-09-19
384,1,8,2015-06-21
383,1,4,2015-06-23
385,1,-1,2016-03-27
388,1,46,2015-11-24
1740,1,1,2016-07-02
1741,1,83,2016-10-15
1742,1,19,2016-06-26
1743,1,16,2016-06-26
1744,1,67,2016-06-27
8802,0,1,2018-01-25
8801,0,1,2018-01-24
8804,0,1,2018-01-25
8803,0,1,2018-01-25
